route_id,service_id,trip_id,trip_headsign,direction_id,shape_id,brigade_id,vehicle_id,variant_id
9,4,4_8257997,"PARK POŁUDNIOWY",0,799490,11,5,799490
9,4,4_8258001,"PARK POŁUDNIOWY",0,799490,11,5,799490
9,4,4_8258007,"PARK POŁUDNIOWY",0,799490,11,5,799490
9,4,4_8258019,"PARK POŁUDNIOWY",0,799490,12,5,799490
9,4,4_8258023,"PARK POŁUDNIOWY",0,799490,12,5,799490
9,4,4_8258029,"PARK POŁUDNIOWY",0,799490,12,5,799490
9,4,4_8258041,"PARK POŁUDNIOWY",0,799490,13,91,799490
9,4,4_8258045,"PARK POŁUDNIOWY",0,799490,13,91,799490
9,4,4_8258051,"PARK POŁUDNIOWY",0,799490,13,91,799490
9,4,4_8258062,"PARK POŁUDNIOWY",0,799490,14,5,799490
9,4,4_8258068,"PARK POŁUDNIOWY",0,799490,14,5,799490
9,4,4_8258074,"PARK POŁUDNIOWY",0,799490,14,5,799490
9,4,4_8258083,"PARK POŁUDNIOWY",0,799490,15,5,799490
9,4,4_8258089,"PARK POŁUDNIOWY",0,799490,15,5,799490
9,4,4_8258095,"PARK POŁUDNIOWY",0,799490,15,5,799490
9,4,4_8258103,"PARK POŁUDNIOWY",0,799490,16,92,799490
9,4,4_8258109,"PARK POŁUDNIOWY",0,799490,16,92,799490
9,4,4_8258115,"PARK POŁUDNIOWY",0,799490,16,92,799490
9,4,4_8258124,"PARK POŁUDNIOWY",0,799490,17,91,799490
9,4,4_8258148,"PARK POŁUDNIOWY",0,799490,18,92,799490
9,4,4_8258154,"PARK POŁUDNIOWY",0,799490,18,92,799490
9,4,4_8258160,"PARK POŁUDNIOWY",0,799490,19,91,799490
9,4,4_8258164,"PARK POŁUDNIOWY",0,799490,19,91,799490
9,4,4_8258170,"PARK POŁUDNIOWY",0,799490,19,91,799490
9,4,4_8259101,"PARK POŁUDNIOWY",0,799490,1,5,799490
9,4,4_8259104,"PARK POŁUDNIOWY",0,799490,2,92,799490
9,4,4_8259122,"PARK POŁUDNIOWY",0,799490,2,92,799490
9,4,4_8259125,"PARK POŁUDNIOWY",0,799490,3,92,799490
9,4,4_8259135,"PARK POŁUDNIOWY",0,799490,3,92,799490
9,4,4_8259141,"PARK POŁUDNIOWY",0,799490,3,92,799490
9,4,4_8259162,"PARK POŁUDNIOWY",0,799490,4,5,799490
9,4,4_8259182,"PARK POŁUDNIOWY",0,799490,5,91,799490
9,4,4_8259187,"PARK POŁUDNIOWY",0,799490,6,5,799490
9,4,4_8259205,"PARK POŁUDNIOWY",0,799490,6,5,799490
9,4,4_8259406,"PARK POŁUDNIOWY",0,799490,11,5,799490
9,4,4_8258078,"Zajezdnia OŁBIN",0,799574,14,5,799574
9,4,4_8258099,"Zajezdnia OŁBIN",0,799574,15,5,799574
9,4,4_8257873,"Zajezdnia GAJ",0,799575,21,92,799575
9,4,4_8258119,"Zajezdnia GAJ",0,799575,16,92,799575
9,4,4_8257957,"SĘPOLNO",1,799576,26,92,799576
9,4,4_8259103,"SĘPOLNO",1,799576,2,92,799576
9,4,4_8259124,"SĘPOLNO",1,799576,3,92,799576
9,4,4_8257939,"PARK POŁUDNIOWY",0,799577,25,92,799577
9,4,4_8259145,"SĘPOLNO",1,799578,4,5,799578
9,4,4_8259186,"SĘPOLNO",1,799578,6,5,799578
9,4,4_8259401,"SĘPOLNO",1,799578,11,5,799578
9,10,10_8251260,"Zajezdnia GAJ",1,795804,10,5,795804
9,10,10_8251770,"Zajezdnia GAJ",1,795804,19,5,795804
9,10,10_8252121,"Zajezdnia GAJ",1,795804,30,92,795804
9,10,10_8252178,"Zajezdnia GAJ",1,795804,11,92,795804
9,10,10_8254091,"Zajezdnia GAJ",1,795804,3,92,795804
9,10,10_8251205,"SĘPOLNO",1,799489,7,92,799489
9,10,10_8251207,"SĘPOLNO",1,799489,7,92,799489
9,10,10_8251227,"SĘPOLNO",1,799489,8,5,799489
9,10,10_8251641,"SĘPOLNO",1,799489,10,5,799489
9,10,10_8251653,"SĘPOLNO",1,799489,11,5,799489
9,10,10_8251661,"SĘPOLNO",1,799489,11,5,799489
9,10,10_8251677,"SĘPOLNO",1,799489,12,92,799489
9,10,10_8251693,"SĘPOLNO",1,799489,13,92,799489
9,10,10_8251699,"SĘPOLNO",1,799489,13,92,799489
9,10,10_8251706,"SĘPOLNO",1,799489,15,5,799489
9,10,10_8251722,"SĘPOLNO",1,799489,16,92,799489
9,10,10_8251728,"SĘPOLNO",1,799489,16,92,799489
9,10,10_8251741,"SĘPOLNO",1,799489,17,92,799489
9,10,10_8251743,"SĘPOLNO",1,799489,17,92,799489
9,10,10_8251749,"SĘPOLNO",1,799489,17,92,799489
9,10,10_8251768,"SĘPOLNO",1,799489,19,5,799489
9,10,10_8251941,"SĘPOLNO",1,799489,20,91,799489
9,10,10_8251951,"SĘPOLNO",1,799489,21,92,799489
9,10,10_8251957,"SĘPOLNO",1,799489,21,92,799489
9,10,10_8251976,"SĘPOLNO",1,799489,22,5,799489
9,10,10_8251984,"SĘPOLNO",1,799489,22,5,799489
9,10,10_8251996,"SĘPOLNO",1,799489,23,5,799489
9,10,10_8252020,"SĘPOLNO",1,799489,25,91,799489
9,10,10_8252028,"SĘPOLNO",1,799489,25,91,799489
9,10,10_8252041,"SĘPOLNO",1,799489,26,5,799489
9,10,10_8252061,"SĘPOLNO",1,799489,27,5,799489
9,10,10_8252071,"SĘPOLNO",1,799489,27,5,799489
9,10,10_8252081,"SĘPOLNO",1,799489,28,92,799489
9,10,10_8252091,"SĘPOLNO",1,799489,28,92,799489
9,10,10_8252102,"SĘPOLNO",1,799489,29,91,799489
9,10,10_8253389,"SĘPOLNO",1,799489,11,91,799489
9,10,10_8253405,"SĘPOLNO",1,799489,12,91,799489
9,10,10_8253409,"SĘPOLNO",1,799489,12,91,799489
9,10,10_8253419,"SĘPOLNO",1,799489,13,92,799489
9,10,10_8253427,"SĘPOLNO",1,799489,13,92,799489
9,10,10_8253536,"SĘPOLNO",1,799489,20,93,799489
9,10,10_8253543,"SĘPOLNO",1,799489,1,92,799489
9,10,10_8253860,"SĘPOLNO",1,799489,30,92,799489
9,10,10_8253864,"SĘPOLNO",1,799489,30,92,799489
9,10,10_8253872,"SĘPOLNO",1,799489,30,92,799489
9,10,10_8253878,"SĘPOLNO",1,799489,31,92,799489
9,10,10_8253882,"SĘPOLNO",1,799489,31,92,799489
9,10,10_8253886,"SĘPOLNO",1,799489,31,92,799489
9,10,10_8253900,"SĘPOLNO",1,799489,32,91,799489
9,10,10_8253908,"SĘPOLNO",1,799489,32,91,799489
9,10,10_8253921,"SĘPOLNO",1,799489,33,91,799489
9,10,10_8253929,"SĘPOLNO",1,799489,33,91,799489
9,10,10_8253944,"SĘPOLNO",1,799489,35,5,799489
9,10,10_8253948,"SĘPOLNO",1,799489,35,5,799489
9,10,10_8253964,"SĘPOLNO",1,799489,36,5,799489
9,10,10_8253968,"SĘPOLNO",1,799489,36,5,799489
9,10,10_8253999,"SĘPOLNO",1,799489,38,92,799489
9,10,10_8254005,"SĘPOLNO",1,799489,38,92,799489
9,10,10_8254016,"SĘPOLNO",1,799489,39,5,799489
9,10,10_8254022,"SĘPOLNO",1,799489,39,5,799489
9,10,10_8254035,"SĘPOLNO",1,799489,41,5,799489
9,10,10_8254039,"SĘPOLNO",1,799489,41,5,799489
9,10,10_8254046,"SĘPOLNO",1,799489,1,5,799489
9,10,10_8254052,"SĘPOLNO",1,799489,2,92,799489
9,10,10_8254062,"SĘPOLNO",1,799489,2,92,799489
9,10,10_8254066,"SĘPOLNO",1,799489,2,92,799489
9,10,10_8254073,"SĘPOLNO",1,799489,3,92,799489
9,10,10_8254094,"SĘPOLNO",1,799489,4,5,799489
9,10,10_8254104,"SĘPOLNO",1,799489,4,5,799489
9,10,10_8254109,"SĘPOLNO",1,799489,5,92,799489
9,10,10_8254125,"SĘPOLNO",1,799489,6,92,799489
9,10,10_8254129,"SĘPOLNO",1,799489,7,5,799489
9,10,10_8254141,"SĘPOLNO",1,799489,7,5,799489
9,10,10_8254150,"SĘPOLNO",1,799489,8,5,799489
9,10,10_8254160,"SĘPOLNO",1,799489,8,5,799489
9,10,10_8254164,"SĘPOLNO",1,799489,8,5,799489
9,10,10_8254178,"SĘPOLNO",1,799489,9,5,799489
9,10,10_8254182,"SĘPOLNO",1,799489,9,5,799489
9,10,10_8254200,"SĘPOLNO",1,799489,12,43,799489
9,10,10_8254208,"SĘPOLNO",1,799489,13,5,799489
9,10,10_8251206,"PARK POŁUDNIOWY",0,799490,7,92,799490
9,10,10_8251208,"PARK POŁUDNIOWY",0,799490,7,92,799490
9,10,10_8251259,"PARK POŁUDNIOWY",0,799490,10,5,799490
9,10,10_8251347,"PARK POŁUDNIOWY",0,799490,22,5,799490
9,10,10_8251644,"PARK POŁUDNIOWY",0,799490,10,5,799490
9,10,10_8251656,"PARK POŁUDNIOWY",0,799490,11,5,799490
9,10,10_8251666,"PARK POŁUDNIOWY",0,799490,12,92,799490
9,10,10_8251678,"PARK POŁUDNIOWY",0,799490,12,92,799490
9,10,10_8251694,"PARK POŁUDNIOWY",0,799490,13,92,799490
9,10,10_8251709,"PARK POŁUDNIOWY",0,799490,15,5,799490
9,10,10_8251725,"PARK POŁUDNIOWY",0,799490,16,92,799490
9,10,10_8251729,"PARK POŁUDNIOWY",0,799490,16,92,799490
9,10,10_8251738,"PARK POŁUDNIOWY",0,799490,17,92,799490
9,10,10_8251742,"PARK POŁUDNIOWY",0,799490,17,92,799490
9,10,10_8251746,"PARK POŁUDNIOWY",0,799490,17,92,799490
9,10,10_8251750,"PARK POŁUDNIOWY",0,799490,17,92,799490
9,10,10_8251769,"PARK POŁUDNIOWY",0,799490,19,5,799490
9,10,10_8251938,"PARK POŁUDNIOWY",0,799490,20,91,799490
9,10,10_8251954,"PARK POŁUDNIOWY",0,799490,21,92,799490
9,10,10_8251964,"PARK POŁUDNIOWY",0,799490,21,92,799490
9,10,10_8251973,"PARK POŁUDNIOWY",0,799490,22,5,799490
9,10,10_8251981,"PARK POŁUDNIOWY",0,799490,22,5,799490
9,10,10_8251993,"PARK POŁUDNIOWY",0,799490,23,5,799490
9,10,10_8252001,"PARK POŁUDNIOWY",0,799490,23,5,799490
9,10,10_8252017,"PARK POŁUDNIOWY",0,799490,25,91,799490
9,10,10_8252025,"PARK POŁUDNIOWY",0,799490,25,91,799490
9,10,10_8252038,"PARK POŁUDNIOWY",0,799490,26,5,799490
9,10,10_8252042,"PARK POŁUDNIOWY",0,799490,26,5,799490
9,10,10_8252058,"PARK POŁUDNIOWY",0,799490,27,5,799490
9,10,10_8252068,"PARK POŁUDNIOWY",0,799490,27,5,799490
9,10,10_8252078,"PARK POŁUDNIOWY",0,799490,28,92,799490
9,10,10_8252088,"PARK POŁUDNIOWY",0,799490,28,92,799490
9,10,10_8252099,"PARK POŁUDNIOWY",0,799490,29,91,799490
9,10,10_8252120,"PARK POŁUDNIOWY",0,799490,30,92,799490
9,10,10_8252177,"PARK POŁUDNIOWY",0,799490,11,92,799490
9,10,10_8253406,"PARK POŁUDNIOWY",0,799490,12,91,799490
9,10,10_8253422,"PARK POŁUDNIOWY",0,799490,13,92,799490
9,10,10_8253430,"PARK POŁUDNIOWY",0,799490,13,92,799490
9,10,10_8253535,"PARK POŁUDNIOWY",0,799490,20,93,799490
9,10,10_8253544,"PARK POŁUDNIOWY",0,799490,1,92,799490
9,10,10_8253861,"PARK POŁUDNIOWY",0,799490,30,92,799490
9,10,10_8253867,"PARK POŁUDNIOWY",0,799490,30,92,799490
9,10,10_8253879,"PARK POŁUDNIOWY",0,799490,31,92,799490
9,10,10_8253885,"PARK POŁUDNIOWY",0,799490,31,92,799490
9,10,10_8253887,"PARK POŁUDNIOWY",0,799490,31,92,799490
9,10,10_8253897,"PARK POŁUDNIOWY",0,799490,32,91,799490
9,10,10_8253903,"PARK POŁUDNIOWY",0,799490,32,91,799490
9,10,10_8253911,"PARK POŁUDNIOWY",0,799490,32,91,799490
9,10,10_8253924,"PARK POŁUDNIOWY",0,799490,33,91,799490
9,10,10_8253945,"PARK POŁUDNIOWY",0,799490,35,5,799490
9,10,10_8253951,"PARK POŁUDNIOWY",0,799490,35,5,799490
9,10,10_8253965,"PARK POŁUDNIOWY",0,799490,36,5,799490
9,10,10_8253975,"PARK POŁUDNIOWY",0,799490,36,5,799490
9,10,10_8254002,"PARK POŁUDNIOWY",0,799490,38,92,799490
9,10,10_8254006,"PARK POŁUDNIOWY",0,799490,38,92,799490
9,10,10_8254019,"PARK POŁUDNIOWY",0,799490,39,5,799490
9,10,10_8254023,"PARK POŁUDNIOWY",0,799490,39,5,799490
9,10,10_8254036,"PARK POŁUDNIOWY",0,799490,41,5,799490
9,10,10_8254045,"PARK POŁUDNIOWY",0,799490,1,5,799490
9,10,10_8254047,"PARK POŁUDNIOWY",0,799490,1,5,799490
9,10,10_8254053,"PARK POŁUDNIOWY",0,799490,2,92,799490
9,10,10_8254063,"PARK POŁUDNIOWY",0,799490,2,92,799490
9,10,10_8254074,"PARK POŁUDNIOWY",0,799490,3,92,799490
9,10,10_8254090,"PARK POŁUDNIOWY",0,799490,3,92,799490
9,10,10_8254095,"PARK POŁUDNIOWY",0,799490,4,5,799490
9,10,10_8254105,"PARK POŁUDNIOWY",0,799490,4,5,799490
9,10,10_8254110,"PARK POŁUDNIOWY",0,799490,5,92,799490
9,10,10_8254128,"PARK POŁUDNIOWY",0,799490,7,5,799490
9,10,10_8254130,"PARK POŁUDNIOWY",0,799490,7,5,799490
9,10,10_8254144,"PARK POŁUDNIOWY",0,799490,7,5,799490
9,10,10_8254149,"PARK POŁUDNIOWY",0,799490,8,5,799490
9,10,10_8254151,"PARK POŁUDNIOWY",0,799490,8,5,799490
9,10,10_8254161,"PARK POŁUDNIOWY",0,799490,8,5,799490
9,10,10_8254169,"PARK POŁUDNIOWY",0,799490,9,5,799490
9,10,10_8254179,"PARK POŁUDNIOWY",0,799490,9,5,799490
9,10,10_8254185,"PARK POŁUDNIOWY",0,799490,11,5,799490
9,10,10_8254203,"PARK POŁUDNIOWY",0,799490,12,43,799490
9,10,10_8254209,"PARK POŁUDNIOWY",0,799490,13,5,799490
9,10,10_8251228,"Zajezdnia OŁBIN",0,799574,8,5,799574
9,10,10_8254183,"Zajezdnia OŁBIN",0,799574,9,5,799574
9,10,10_8251700,"Zajezdnia GAJ",0,799575,13,92,799575
9,10,10_8252092,"Zajezdnia GAJ",0,799575,28,92,799575
9,10,10_8254126,"Zajezdnia GAJ",0,799575,6,92,799575
9,10,10_8251665,"SĘPOLNO",1,799576,12,92,799576
9,10,10_8251737,"SĘPOLNO",1,799576,17,92,799576
9,10,10_8254044,"SĘPOLNO",1,799576,1,5,799576
9,10,10_8251204,"PARK POŁUDNIOWY",0,799577,7,92,799577
9,10,10_8254051,"PARK POŁUDNIOWY",0,799577,2,92,799577
9,10,10_8254108,"PARK POŁUDNIOWY",0,799577,5,92,799577
9,10,10_8254127,"SĘPOLNO",1,799578,7,5,799578
9,10,10_8254148,"SĘPOLNO",1,799578,8,5,799578
9,10,10_8254168,"SĘPOLNO",1,799579,9,5,799579
9,10,10_8254184,"SĘPOLNO",1,799579,11,5,799579
10,2,2_8248261,"Zajezdnia BOREK",0,781729,25,91,781729
10,2,2_8249187,"Zajezdnia BOREK",0,781729,17,5,781729
10,2,2_8249675,"Zajezdnia OŁBIN",0,793360,16,5,793360
10,2,2_8250251,"Zajezdnia OŁBIN",0,793360,14,5,793360
10,2,2_8250564,"Zajezdnia OŁBIN",0,793360,8,5,793360
10,2,2_8248112,"LEŚNICA",1,799481,7,92,799481
10,2,2_8248114,"LEŚNICA",1,799481,7,92,799481
10,2,2_8248171,"LEŚNICA",1,799481,17,5,799481
10,2,2_8248198,"LEŚNICA",1,799481,19,92,799481
10,2,2_8248208,"LEŚNICA",1,799481,19,92,799481
10,2,2_8248231,"LEŚNICA",1,799481,22,5,799481
10,2,2_8248239,"LEŚNICA",1,799481,22,5,799481
10,2,2_8248251,"LEŚNICA",1,799481,23,91,799481
10,2,2_8248260,"LEŚNICA",1,799481,25,91,799481
10,2,2_8248267,"LEŚNICA",1,799481,27,91,799481
10,2,2_8248271,"LEŚNICA",1,799481,27,91,799481
10,2,2_8248275,"LEŚNICA",1,799481,27,91,799481
10,2,2_8248283,"LEŚNICA",1,799481,28,91,799481
10,2,2_8248290,"LEŚNICA",1,799481,29,5,799481
10,2,2_8248296,"LEŚNICA",1,799481,29,5,799481
10,2,2_8248304,"LEŚNICA",1,799481,29,5,799481
10,2,2_8248306,"LEŚNICA",1,799481,29,5,799481
10,2,2_8248313,"LEŚNICA",1,799481,30,91,799481
10,2,2_8248321,"LEŚNICA",1,799481,30,91,799481
10,2,2_8248330,"LEŚNICA",1,799481,31,5,799481
10,2,2_8248340,"LEŚNICA",1,799481,32,5,799481
10,2,2_8248344,"LEŚNICA",1,799481,32,5,799481
10,2,2_8248348,"LEŚNICA",1,799481,32,5,799481
10,2,2_8249025,"LEŚNICA",1,799481,9,92,799481
10,2,2_8249035,"LEŚNICA",1,799481,9,92,799481
10,2,2_8249037,"LEŚNICA",1,799481,9,92,799481
10,2,2_8249044,"LEŚNICA",1,799481,10,43,799481
10,2,2_8249048,"LEŚNICA",1,799481,10,43,799481
10,2,2_8249052,"LEŚNICA",1,799481,10,43,799481
10,2,2_8249063,"LEŚNICA",1,799481,11,92,799481
10,2,2_8249073,"LEŚNICA",1,799481,11,92,799481
10,2,2_8249090,"LEŚNICA",1,799481,12,91,799481
10,2,2_8249100,"LEŚNICA",1,799481,13,91,799481
10,2,2_8249110,"LEŚNICA",1,799481,13,91,799481
10,2,2_8249123,"LEŚNICA",1,799481,14,5,799481
10,2,2_8249127,"LEŚNICA",1,799481,14,5,799481
10,2,2_8249143,"LEŚNICA",1,799481,15,5,799481
10,2,2_8249159,"LEŚNICA",1,799481,16,5,799481
10,2,2_8249178,"LEŚNICA",1,799481,17,5,799481
10,2,2_8249182,"LEŚNICA",1,799481,17,5,799481
10,2,2_8249186,"LEŚNICA",1,799481,17,5,799481
10,2,2_8249212,"LEŚNICA",1,799481,19,5,799481
10,2,2_8249214,"LEŚNICA",1,799481,19,5,799481
10,2,2_8249245,"LEŚNICA",1,799481,3,92,799481
10,2,2_8249452,"LEŚNICA",1,799481,2,5,799481
10,2,2_8249458,"LEŚNICA",1,799481,2,5,799481
10,2,2_8249460,"LEŚNICA",1,799481,2,5,799481
10,2,2_8249504,"LEŚNICA",1,799481,5,92,799481
10,2,2_8249508,"LEŚNICA",1,799481,5,92,799481
10,2,2_8249533,"LEŚNICA",1,799481,7,5,799481
10,2,2_8249629,"LEŚNICA",1,799481,13,43,799481
10,2,2_8249869,"LEŚNICA",1,799481,31,91,799481
10,2,2_8249888,"LEŚNICA",1,799481,32,91,799481
10,2,2_8249906,"LEŚNICA",1,799481,33,93,799481
10,2,2_8249924,"LEŚNICA",1,799481,34,5,799481
10,2,2_8249938,"LEŚNICA",1,799481,35,5,799481
10,2,2_8249958,"LEŚNICA",1,799481,36,5,799481
10,2,2_8249966,"LEŚNICA",1,799481,36,5,799481
10,2,2_8249977,"LEŚNICA",1,799481,37,92,799481
10,2,2_8249994,"LEŚNICA",1,799481,38,5,799481
10,2,2_8249996,"LEŚNICA",1,799481,38,5,799481
10,2,2_8250000,"LEŚNICA",1,799481,38,5,799481
10,2,2_8250007,"LEŚNICA",1,799481,39,92,799481
10,2,2_8250250,"LEŚNICA",1,799481,14,5,799481
10,2,2_8250386,"LEŚNICA",1,799481,16,91,799481
10,2,2_8250553,"LEŚNICA",1,799481,8,5,799481
10,2,2_8250561,"LEŚNICA",1,799481,8,5,799481
10,2,2_8250563,"LEŚNICA",1,799481,8,5,799481
10,2,2_8250576,"LEŚNICA",1,799481,10,92,799481
10,2,2_8250584,"LEŚNICA",1,799481,10,92,799481
10,2,2_8250586,"LEŚNICA",1,799481,10,92,799481
10,2,2_8250745,"LEŚNICA",1,799481,24,5,799481
10,2,2_8250753,"LEŚNICA",1,799481,24,5,799481
10,2,2_8250885,"LEŚNICA",1,799481,37,5,799481
10,2,2_8250889,"LEŚNICA",1,799481,37,5,799481
10,2,2_8248083,"BISKUPIN",0,799482,5,5,799482
10,2,2_8248113,"BISKUPIN",0,799482,7,92,799482
10,2,2_8248115,"BISKUPIN",0,799482,7,92,799482
10,2,2_8248166,"BISKUPIN",0,799482,3,5,799482
10,2,2_8248172,"BISKUPIN",0,799482,17,5,799482
10,2,2_8248180,"BISKUPIN",0,799482,18,91,799482
10,2,2_8248199,"BISKUPIN",0,799482,19,92,799482
10,2,2_8248209,"BISKUPIN",0,799482,19,92,799482
10,2,2_8248232,"BISKUPIN",0,799482,22,5,799482
10,2,2_8248240,"BISKUPIN",0,799482,22,5,799482
10,2,2_8248252,"BISKUPIN",0,799482,23,91,799482
10,2,2_8248257,"BISKUPIN",0,799482,25,91,799482
10,2,2_8248264,"BISKUPIN",0,799482,27,91,799482
10,2,2_8248268,"BISKUPIN",0,799482,27,91,799482
10,2,2_8248272,"BISKUPIN",0,799482,27,91,799482
10,2,2_8248276,"BISKUPIN",0,799482,27,91,799482
10,2,2_8248280,"BISKUPIN",0,799482,28,91,799482
10,2,2_8248284,"BISKUPIN",0,799482,28,91,799482
10,2,2_8248291,"BISKUPIN",0,799482,29,5,799482
10,2,2_8248297,"BISKUPIN",0,799482,29,5,799482
10,2,2_8248305,"BISKUPIN",0,799482,29,5,799482
10,2,2_8248307,"BISKUPIN",0,799482,29,5,799482
10,2,2_8248310,"BISKUPIN",0,799482,30,91,799482
10,2,2_8248322,"BISKUPIN",0,799482,30,91,799482
10,2,2_8248331,"BISKUPIN",0,799482,31,5,799482
10,2,2_8248341,"BISKUPIN",0,799482,32,5,799482
10,2,2_8248345,"BISKUPIN",0,799482,32,5,799482
10,2,2_8248349,"BISKUPIN",0,799482,32,5,799482
10,2,2_8249024,"BISKUPIN",0,799482,9,92,799482
10,2,2_8249026,"BISKUPIN",0,799482,9,92,799482
10,2,2_8249036,"BISKUPIN",0,799482,9,92,799482
10,2,2_8249045,"BISKUPIN",0,799482,10,43,799482
10,2,2_8249049,"BISKUPIN",0,799482,10,43,799482
10,2,2_8249053,"BISKUPIN",0,799482,10,43,799482
10,2,2_8249064,"BISKUPIN",0,799482,11,92,799482
10,2,2_8249079,"BISKUPIN",0,799482,12,91,799482
10,2,2_8249091,"BISKUPIN",0,799482,12,91,799482
10,2,2_8249101,"BISKUPIN",0,799482,13,91,799482
10,2,2_8249111,"BISKUPIN",0,799482,13,91,799482
10,2,2_8249124,"BISKUPIN",0,799482,14,5,799482
10,2,2_8249128,"BISKUPIN",0,799482,14,5,799482
10,2,2_8249144,"BISKUPIN",0,799482,15,5,799482
10,2,2_8249160,"BISKUPIN",0,799482,16,5,799482
10,2,2_8249179,"BISKUPIN",0,799482,17,5,799482
10,2,2_8249183,"BISKUPIN",0,799482,17,5,799482
10,2,2_8249213,"BISKUPIN",0,799482,19,5,799482
10,2,2_8249215,"BISKUPIN",0,799482,19,5,799482
10,2,2_8249244,"BISKUPIN",0,799482,3,92,799482
10,2,2_8249449,"BISKUPIN",0,799482,2,5,799482
10,2,2_8249453,"BISKUPIN",0,799482,2,5,799482
10,2,2_8249459,"BISKUPIN",0,799482,2,5,799482
10,2,2_8249461,"BISKUPIN",0,799482,2,5,799482
10,2,2_8249501,"BISKUPIN",0,799482,5,92,799482
10,2,2_8249505,"BISKUPIN",0,799482,5,92,799482
10,2,2_8249509,"BISKUPIN",0,799482,5,92,799482
10,2,2_8249534,"BISKUPIN",0,799482,7,5,799482
10,2,2_8249655,"BISKUPIN",0,799482,15,5,799482
10,2,2_8249863,"BISKUPIN",0,799482,1,92,799482
10,2,2_8249925,"BISKUPIN",0,799482,34,5,799482
10,2,2_8249939,"BISKUPIN",0,799482,35,5,799482
10,2,2_8249959,"BISKUPIN",0,799482,36,5,799482
10,2,2_8249967,"BISKUPIN",0,799482,36,5,799482
10,2,2_8249978,"BISKUPIN",0,799482,37,92,799482
10,2,2_8249995,"BISKUPIN",0,799482,38,5,799482
10,2,2_8249997,"BISKUPIN",0,799482,38,5,799482
10,2,2_8250001,"BISKUPIN",0,799482,38,5,799482
10,2,2_8250008,"BISKUPIN",0,799482,39,92,799482
10,2,2_8250019,"BISKUPIN",0,799482,41,5,799482
10,2,2_8250387,"BISKUPIN",0,799482,16,91,799482
10,2,2_8250554,"BISKUPIN",0,799482,8,5,799482
10,2,2_8250562,"BISKUPIN",0,799482,8,5,799482
10,2,2_8250577,"BISKUPIN",0,799482,10,92,799482
10,2,2_8250585,"BISKUPIN",0,799482,10,92,799482
10,2,2_8250742,"BISKUPIN",0,799482,24,5,799482
10,2,2_8250746,"BISKUPIN",0,799482,24,5,799482
10,2,2_8250754,"BISKUPIN",0,799482,24,5,799482
10,2,2_8250886,"BISKUPIN",0,799482,37,5,799482
10,2,2_8250890,"BISKUPIN",0,799482,37,5,799482
10,2,2_8249074,"mosty Mieszczańskie",0,799551,11,92,799551
10,2,2_8249038,"Zajezdnia GAJ",0,799552,9,92,799552
10,2,2_8249860,"Zajezdnia GAJ",0,799552,30,92,799552
10,2,2_8250587,"Zajezdnia GAJ",0,799552,10,92,799552
10,2,2_8248082,"LEŚNICA",1,799553,5,5,799553
10,2,2_8250741,"LEŚNICA",1,799553,24,5,799553
10,2,2_8248279,"LEŚNICA",1,799554,28,91,799554
10,2,2_8249078,"LEŚNICA",1,799554,12,91,799554
10,2,2_8249243,"LEŚNICA",1,799555,3,92,799555
10,2,2_8249481,"LEŚNICA",1,799555,4,123,799555
10,3,3_8255497,"Zajezdnia OŁBIN",0,796972,7,5,796972
10,3,3_8255380,"LEŚNICA",1,799481,1,5,799481
10,3,3_8255382,"LEŚNICA",1,799481,1,5,799481
10,3,3_8255384,"LEŚNICA",1,799481,1,5,799481
10,3,3_8255386,"LEŚNICA",1,799481,1,5,799481
10,3,3_8255388,"LEŚNICA",1,799481,1,5,799481
10,3,3_8255390,"LEŚNICA",1,799481,1,5,799481
10,3,3_8255392,"LEŚNICA",1,799481,1,5,799481
10,3,3_8255396,"LEŚNICA",1,799481,2,5,799481
10,3,3_8255398,"LEŚNICA",1,799481,2,5,799481
10,3,3_8255400,"LEŚNICA",1,799481,2,5,799481
10,3,3_8255402,"LEŚNICA",1,799481,2,5,799481
10,3,3_8255404,"LEŚNICA",1,799481,2,5,799481
10,3,3_8255406,"LEŚNICA",1,799481,2,5,799481
10,3,3_8255408,"LEŚNICA",1,799481,2,5,799481
10,3,3_8255410,"LEŚNICA",1,799481,2,5,799481
10,3,3_8255415,"LEŚNICA",1,799481,3,91,799481
10,3,3_8255417,"LEŚNICA",1,799481,3,91,799481
10,3,3_8255419,"LEŚNICA",1,799481,3,91,799481
10,3,3_8255421,"LEŚNICA",1,799481,3,91,799481
10,3,3_8255423,"LEŚNICA",1,799481,3,91,799481
10,3,3_8255425,"LEŚNICA",1,799481,3,91,799481
10,3,3_8255427,"LEŚNICA",1,799481,3,91,799481
10,3,3_8255431,"LEŚNICA",1,799481,4,92,799481
10,3,3_8255433,"LEŚNICA",1,799481,4,92,799481
10,3,3_8255435,"LEŚNICA",1,799481,4,92,799481
10,3,3_8255437,"LEŚNICA",1,799481,4,92,799481
10,3,3_8255439,"LEŚNICA",1,799481,4,92,799481
10,3,3_8255441,"LEŚNICA",1,799481,4,92,799481
10,3,3_8255443,"LEŚNICA",1,799481,4,92,799481
10,3,3_8255445,"LEŚNICA",1,799481,4,92,799481
10,3,3_8255449,"LEŚNICA",1,799481,5,92,799481
10,3,3_8255451,"LEŚNICA",1,799481,5,92,799481
